customer_id,segment_name,recency_days,frequency,monetary,avg_discount_pct,full_price_rate,return_rate,category_diversity,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,abandoned_carts_30d,last_visit_days_ago,last_campaign_cost,manual_priority_bucket,churn_next_60d
CUST02250,Champions,15,6,3309.5,0.2783333333333333,0.0,0.3333333333333333,3,2.0,1.0,10,0,18,0,medium,0
CUST01526,Champions,9,4,3305.24,0.24,0.0,0.25,4,2.0,1.0,7,0,2,12,medium,0
CUST01885,Champions,6,5,3303.2799999999997,0.434,0.0,0.0,3,0.0,0.0,9,2,3,40,low,0
CUST01597,Champions,40,6,3297.58,0.36833333333333335,0.0,0.16666666666666666,4,1.0,0.0,4,0,17,40,medium,0
CUST00199,Champions,6,4,3273.56,0.22749999999999998,0.0,0.0,4,1.0,1.0,3,1,0,12,medium,0
CUST00996,Champions,8,6,3267.7200000000003,0.17833333333333334,0.16666666666666666,0.0,3,1.0,1.0,14,1,3,40,medium,0
CUST01939,Champions,34,4,3249.84,0.1975,0.0,0.0,2,0.0,0.0,13,3,15,40,low,0
CUST01390,Champions,9,4,3249.7799999999997,0.1325,0.0,0.0,3,0.0,0.0,11,2,6,12,low,0
CUST00764,Champions,23,4,3245.93,0.2475,0.0,0.0,4,0.0,0.0,8,1,1,40,low,0
CUST00780,Champions,36,4,3232.4,0.29000000000000004,0.0,0.25,3,2.0,0.5,12,3,9,25,medium,0
CUST01933,Champions,39,6,3230.78,0.20166666666666666,0.0,0.0,5,0.0,0.0,6,0,0,12,medium,1
CUST01993,Champions,23,6,3224.71,0.335,0.0,0.0,4,1.0,1.0,0,0,7,18,medium,0
CUST00205,Champions,30,5,3202.69,0.23399999999999999,0.2,0.0,4,0.0,0.0,13,3,0,12,low,0
CUST01841,Champions,14,5,3198.59,0.23200000000000004,0.0,0.0,4,0.0,0.0,17,0,14,18,low,0
CUST01907,Champions,32,5,3168.6099999999997,0.21200000000000002,0.0,0.0,2,0.0,0.0,3,1,24,12,low,0
CUST02322,Champions,38,4,3153.22,0.29,0.0,0.0,3,0.0,0.0,6,1,0,0,medium,0
CUST02284,Champions,35,5,3144.28,0.248,0.0,0.2,3,1.0,1.0,11,1,6,25,medium,1
CUST00785,Champions,11,6,3144.23,0.33,0.0,0.0,4,0.0,0.0,5,1,15,18,low,0
CUST01147,Champions,1,5,3143.68,0.374,0.0,0.2,3,0.0,0.0,12,3,3,0,low,0
CUST00520,Champions,2,5,3130.28,0.29,0.0,0.0,4,0.0,0.0,2,0,0,40,low,0
CUST01881,Champions,8,5,3112.58,0.264,0.0,0.0,5,1.0,1.0,0,0,6,40,medium,0
CUST02339,Champions,31,5,3093.07,0.21000000000000002,0.0,0.2,3,2.0,1.0,8,2,0,0,medium,0
CUST00447,Champions,36,7,3091.4,0.3671428571428571,0.0,0.14285714285714285,2,2.0,0.5,6,2,18,12,medium,0
CUST00704,Champions,22,4,3057.83,0.3275,0.0,0.0,3,0.0,0.0,12,3,0,40,low,1
CUST01611,Champions,28,6,3039.58,0.3433333333333333,0.0,0.0,4,0.0,0.0,1,0,6,0,low,0
CUST01409,Champions,26,5,3035.77,0.388,0.0,0.2,2,0.0,0.0,1,0,0,18,low,0
CUST00453,Champions,17,4,3032.93,0.28500000000000003,0.0,0.0,4,1.0,1.0,1,0,6,12,medium,0
CUST00396,Champions,10,5,3031.7799999999997,0.21399999999999997,0.0,0.0,4,1.0,1.0,10,3,0,0,medium,0
CUST00148,Champions,4,4,3013.01,0.23249999999999998,0.0,0.0,3,0.0,0.0,5,1,8,25,low,0
CUST00973,Champions,22,7,2980.9700000000003,0.27285714285714285,0.0,0.0,3,0.0,0.0,4,1,4,0,low,0
CUST00797,Champions,9,5,2975.27,0.264,0.0,0.0,2,0.0,0.0,7,1,9,40,low,0
CUST01190,Champions,27,4,2968.92,0.3275,0.0,0.0,3,0.0,0.0,3,0,0,25,low,0
CUST01226,Champions,37,4,2967.87,0.3025,0.0,0.5,4,1.0,1.0,6,1,14,0,medium,1
CUST02304,Champions,36,6,2964.84,0.315,0.0,0.0,4,0.0,0.0,6,0,14,40,medium,1
CUST00743,Champions,1,5,2957.78,0.294,0.0,0.2,2,0.0,0.0,3,0,18,18,low,0
CUST01955,Champions,25,7,2957.63,0.4014285714285714,0.0,0.0,5,1.0,1.0,11,1,2,0,medium,0
CUST02030,Champions,7,5,2940.72,0.33399999999999996,0.0,0.0,4,0.0,0.0,18,1,0,0,low,0
CUST01672,Champions,29,5,2937.06,0.266,0.0,0.0,5,0.0,0.0,7,1,0,0,low,1
CUST00863,Champions,25,4,2928.87,0.2275,0.0,0.0,3,0.0,0.0,6,1,4,12,low,0
CUST02372,Champions,23,5,2903.5299999999997,0.242,0.0,0.0,4,0.0,0.0,15,1,9,12,low,0
CUST01447,Champions,18,4,2901.61,0.235,0.0,0.0,3,0.0,0.0,13,1,16,40,low,0
CUST00354,Champions,36,5,2894.64,0.22199999999999998,0.0,0.0,3,0.0,0.0,4,0,16,25,medium,0
CUST01108,Champions,40,4,2883.75,0.3275,0.0,0.0,3,0.0,0.0,2,0,0,18,medium,0
CUST01434,Champions,5,6,2875.38,0.45999999999999996,0.0,0.16666666666666666,3,1.0,1.0,6,1,4,0,medium,0
CUST01414,Champions,30,4,2862.6,0.225,0.0,0.0,3,1.0,1.0,10,2,17,18,medium,0
CUST01738,Champions,39,4,2851.85,0.3225,0.0,0.0,3,0.0,0.0,7,1,6,25,medium,0
CUST01488,Champions,33,6,2851.24,0.33,0.0,0.16666666666666666,5,1.0,1.0,14,1,3,25,medium,1
CUST00595,Champions,20,5,2849.27,0.304,0.0,0.0,4,0.0,0.0,9,2,6,25,low,0
CUST01360,Discount hunters,160,8,12310.69,0.395,0.0,0.0,6,0.0,0.0,6,1,35,18,high,1
CUST00088,Discount hunters,98,12,6774.5,0.365,0.0,0.0,5,0.0,0.0,9,1,18,25,high,1
CUST01718,Discount hunters,133,12,6556.120000000001,0.3425,0.0,0.16666666666666666,5,0.0,0.0,4,0,19,25,high,0
CUST00464,Discount hunters,106,10,6495.79,0.34500000000000003,0.0,0.1,4,0.0,0.0,6,0,20,18,high,1
CUST00476,Discount hunters,140,7,6233.25,0.38285714285714284,0.0,0.14285714285714285,4,0.0,0.0,6,1,24,12,high,1
CUST00631,Discount hunters,68,10,6076.9,0.388,0.0,0.1,4,0.0,0.0,0,0,5,18,medium,1
CUST01410,Discount hunters,146,8,6063.07,0.3875,0.0,0.0,5,0.0,0.0,11,0,18,25,high,0
CUST01124,Discount hunters,172,9,5960.1,0.34777777777777774,0.1111111111111111,0.0,5,0.0,0.0,9,1,25,40,high,1
CUST02081,Discount hunters,166,9,5848.4400000000005,0.3622222222222222,0.0,0.0,5,0.0,0.0,3,0,45,18,high,1
CUST01717,Discount hunters,125,5,5726.24,0.352,0.0,0.0,3,0.0,0.0,6,1,12,12,high,0
CUST01544,Discount hunters,113,9,5640.23,0.38999999999999996,0.0,0.2222222222222222,5,0.0,0.0,11,1,29,18,high,0
CUST00247,Discount hunters,57,11,5611.35,0.41363636363636364,0.0,0.0,4,0.0,0.0,5,1,14,18,medium,1
CUST01857,Discount hunters,74,9,5573.32,0.4077777777777778,0.0,0.0,5,0.0,0.0,1,0,7,18,high,1
CUST01730,Discount hunters,120,7,5329.4400000000005,0.40714285714285714,0.0,0.14285714285714285,4,0.0,0.0,7,1,15,25,high,1
CUST01668,Discount hunters,106,8,5325.84,0.4125,0.0,0.0,5,0.0,0.0,7,1,14,25,high,1
CUST01869,Discount hunters,52,8,5254.78,0.44,0.0,0.125,5,0.0,0.0,13,0,17,12,medium,0
CUST01793,Discount hunters,48,4,5185.16,0.355,0.0,0.0,3,1.0,0.0,3,0,15,12,medium,1
CUST00152,Discount hunters,46,7,4989.280000000001,0.3742857142857143,0.0,0.14285714285714285,3,3.0,1.0,19,3,7,18,medium,0
CUST00734,Discount hunters,89,5,4981.82,0.366,0.0,0.2,3,0.0,0.0,6,2,30,40,high,0
CUST00442,Discount hunters,69,8,4905.34,0.36,0.0,0.0,4,0.0,0.0,2,0,22,40,medium,1
CUST01671,Discount hunters,79,5,4824.19,0.374,0.0,0.2,4,1.0,1.0,1,0,22,18,high,0
CUST01846,Discount hunters,76,7,4758.75,0.34142857142857147,0.0,0.0,4,0.0,0.0,5,1,10,12,high,1
CUST00994,Discount hunters,52,5,4659.69,0.366,0.0,0.0,3,0.0,0.0,8,2,5,0,medium,0
CUST00564,Discount hunters,130,8,4592.1900000000005,0.365,0.0,0.0,4,0.0,0.0,10,1,27,12,high,1
CUST00652,Discount hunters,75,4,4491.29,0.34249999999999997,0.0,0.0,3,0.0,0.0,13,1,13,18,medium,0
CUST01258,Discount hunters,250,7,4454.38,0.35000000000000003,0.0,0.0,5,0.0,0.0,7,1,60,12,high,1
CUST00051,Discount hunters,210,4,4444.3,0.3525,0.0,0.0,3,0.0,0.0,6,1,35,25,high,1
CUST01326,Discount hunters,131,3,4393.63,0.35000000000000003,0.0,0.0,2,0.0,0.0,3,0,23,12,high,1
CUST01429,Discount hunters,53,6,4315.58,0.38166666666666665,0.0,0.16666666666666666,3,0.0,0.0,4,1,3,12,medium,0
CUST01692,Discount hunters,176,7,4276.32,0.39,0.0,0.2857142857142857,5,0.0,0.0,6,1,27,0,high,1
CUST00783,Discount hunters,232,6,4123.36,0.37333333333333335,0.0,0.0,5,0.0,0.0,3,0,49,0,high,1
CUST02298,Discount hunters,100,6,4073.9900000000002,0.35000000000000003,0.0,0.0,3,0.0,0.0,13,3,36,25,high,1
CUST00740,Discount hunters,261,5,4065.24,0.37,0.0,0.2,3,0.0,0.0,5,1,59,0,high,1
CUST02167,Discount hunters,43,5,3963.67,0.384,0.0,0.0,5,0.0,0.0,6,1,24,18,medium,1
CUST01690,Discount hunters,70,4,3930.82,0.4225,0.0,0.5,3,1.0,0.0,2,0,10,12,medium,1
CUST00194,Discount hunters,80,5,3878.09,0.36,0.0,0.4,3,1.0,1.0,13,1,3,40,high,0
CUST01366,Discount hunters,98,6,3862.08,0.4466666666666666,0.0,0.0,4,0.0,0.0,4,0,30,18,high,1
CUST00176,Discount hunters,37,3,3830.31,0.3433333333333333,0.0,0.0,3,0.0,0.0,12,3,17,40,medium,0
CUST00644,Discount hunters,78,7,3822.27,0.37285714285714283,0.0,0.0,4,0.0,0.0,0,0,25,40,high,1
CUST00006,Discount hunters,51,5,3770.16,0.358,0.0,0.2,3,2.0,1.0,2,1,1,12,medium,0
CUST02170,Discount hunters,138,6,3749.08,0.38833333333333336,0.0,0.3333333333333333,4,0.0,0.0,3,1,25,25,high,1
CUST01149,Discount hunters,72,6,3722.95,0.41500000000000004,0.0,0.0,4,0.0,0.0,0,0,20,18,medium,0
CUST01086,Discount hunters,71,5,3512.67,0.354,0.0,0.2,4,1.0,1.0,8,1,0,18,medium,0
CUST00891,Discount hunters,13,3,3475.43,0.3433333333333333,0.0,0.0,2,0.0,0.0,0,0,1,0,low,0
CUST01471,Discount hunters,77,6,3471.86,0.4066666666666667,0.0,0.0,4,0.0,0.0,8,0,21,25,high,1
CUST01788,Discount hunters,54,5,3455.7,0.384,0.0,0.2,2,1.0,1.0,4,1,0,0,medium,0
CUST01477,Discount hunters,55,5,3440.74,0.346,0.0,0.0,2,0.0,0.0,3,0,13,12,medium,0
CUST01958,Discount hunters,113,7,3390.38,0.36428571428571427,0.0,0.14285714285714285,2,0.0,0.0,5,0,20,25,high,1
CUST00347,Discount hunters,184,4,3311.46,0.3825,0.0,0.0,3,0.0,0.0,8,1,45,12,high,1
CUST02261,Discount hunters,55,4,3277.19,0.41750000000000004,0.0,0.0,3,0.0,0.0,4,1,17,0,medium,1
CUST01875,Discount hunters,74,7,3162.7799999999997,0.42857142857142855,0.0,0.0,4,0.0,0.0,0,0,13,25,high,1
CUST02353,Discount hunters,150,5,3152.52,0.368,0.0,0.0,2,0.0,0.0,6,1,24,25,high,0
CUST00243,Discount hunters,69,4,3129.06,0.395,0.0,0.25,1,1.0,0.0,3,1,22,18,medium,1
CUST01196,Discount hunters,111,3,3110.08,0.34,0.0,0.3333333333333333,2,0.0,0.0,9,1,16,0,high,1
CUST01309,Discount hunters,73,6,3102.24,0.4083333333333334,0.0,0.0,3,0.0,0.0,2,0,5,25,medium,0
CUST01031,Discount hunters,174,5,3089.5600000000004,0.406,0.0,0.0,3,0.0,0.0,4,1,48,40,high,1
CUST00241,Discount hunters,6,3,3041.48,0.38999999999999996,0.0,0.0,3,0.0,0.0,12,1,0,25,low,0
CUST00597,Discount hunters,52,4,3041.18,0.345,0.0,0.0,4,1.0,1.0,0,0,9,18,high,1
CUST00477,Discount hunters,60,4,3034.67,0.48,0.0,0.0,3,0.0,0.0,2,0,11,25,medium,0
CUST00924,Discount hunters,44,4,3018.21,0.3525,0.0,0.0,3,0.0,0.0,1,0,17,0,high,0
CUST00123,Discount hunters,102,6,2989.07,0.34833333333333333,0.0,0.16666666666666666,3,0.0,0.0,2,1,23,12,high,0
CUST02311,Discount hunters,200,6,2984.76,0.38166666666666665,0.0,0.0,3,0.0,0.0,3,0,38,0,high,1
CUST00792,Discount hunters,148,6,2976.79,0.4583333333333333,0.0,0.0,2,0.0,0.0,4,0,39,25,high,1
CUST00001,Discount hunters,107,6,2955.57,0.36333333333333334,0.0,0.16666666666666666,3,0.0,0.0,1,0,20,25,high,1
CUST00691,Discount hunters,61,3,2927.57,0.42333333333333334,0.0,0.0,2,0.0,0.0,14,4,18,25,medium,0
CUST01689,Discount hunters,62,4,2918.12,0.4475,0.0,0.25,2,0.0,0.0,6,2,7,18,medium,1
CUST02228,Discount hunters,87,3,2870.67,0.3466666666666667,0.0,0.6666666666666666,2,1.0,0.0,4,1,3,0,high,1
CUST00119,Discount hunters,69,3,2848.36,0.3466666666666667,0.0,0.0,1,1.0,1.0,12,1,1,12,medium,0
CUST00716,Discount hunters,6,6,2828.0600000000004,0.37000000000000005,0.0,0.0,4,1.0,1.0,14,1,0,18,medium,0
CUST02373,Discount hunters,7,3,2811.29,0.35666666666666663,0.0,0.0,2,1.0,1.0,2,0,0,12,medium,0
CUST01627,Discount hunters,295,4,2804.23,0.34750000000000003,0.0,0.0,2,0.0,0.0,1,0,53,40,high,1
CUST01527,Discount hunters,326,3,2802.84,0.36333333333333334,0.0,0.0,2,0.0,0.0,1,0,60,12,high,1
CUST01112,Discount hunters,57,4,2800.7700000000004,0.3425,0.0,0.0,3,1.0,0.0,5,1,7,0,medium,0
CUST01877,Discount hunters,45,3,2789.21,0.4066666666666667,0.0,0.3333333333333333,2,1.0,1.0,1,0,0,18,medium,0
CUST00219,Discount hunters,154,6,2782.79,0.36166666666666664,0.0,0.0,3,0.0,0.0,3,1,30,18,high,1
CUST00627,Discount hunters,75,3,2765.27,0.3566666666666667,0.0,0.0,3,0.0,0.0,6,0,17,25,medium,1
CUST00808,Discount hunters,53,5,2738.81,0.4,0.0,0.2,3,1.0,1.0,16,1,21,0,medium,0
CUST00309,Discount hunters,8,3,2731.6099999999997,0.3666666666666667,0.0,0.0,3,0.0,0.0,13,1,12,25,low,1
CUST00645,Discount hunters,252,3,2730.59,0.44333333333333336,0.0,0.0,2,0.0,0.0,0,0,47,18,high,1
CUST00044,Discount hunters,72,3,2724.09,0.38666666666666666,0.0,0.0,2,0.0,0.0,6,1,10,18,medium,0
CUST00765,Discount hunters,98,3,2692.35,0.34,0.0,0.0,2,0.0,0.0,2,1,12,18,high,1
CUST00462,Discount hunters,35,3,2689.5,0.3566666666666667,0.0,0.0,2,0.0,0.0,2,0,0,18,low,1
CUST00714,Discount hunters,40,6,2681.75,0.385,0.0,0.16666666666666666,3,1.0,1.0,2,0,0,12,medium,0
CUST00487,Discount hunters,29,7,2642.71,0.4828571428571428,0.0,0.14285714285714285,3,1.0,0.0,2,1,14,12,medium,0
CUST01054,Discount hunters,176,5,2628.9300000000003,0.378,0.0,0.0,3,0.0,0.0,1,0,41,0,high,1
CUST00650,Discount hunters,59,3,2622.0099999999998,0.36333333333333334,0.0,0.0,2,0.0,0.0,6,0,5,18,medium,1
CUST00342,Discount hunters,1,3,2620.58,0.4166666666666667,0.0,0.0,2,1.0,1.0,9,0,4,25,medium,0
CUST02131,Discount hunters,93,4,2614.58,0.35,0.0,0.0,2,0.0,0.0,2,0,29,40,high,0
CUST02388,Discount hunters,49,1,2614.56,0.35,0.0,0.0,1,0.0,0.0,5,0,9,0,medium,0
CUST01385,Discount hunters,0,5,2613.37,0.372,0.0,0.2,4,1.0,1.0,10,4,4,40,medium,0
CUST00719,Discount hunters,168,4,2610.39,0.37,0.0,0.25,3,0.0,0.0,2,1,38,40,high,0
CUST00523,Discount hunters,29,3,2606.67,0.4266666666666667,0.0,0.0,3,0.0,0.0,7,1,12,12,low,0
CUST01509,Discount hunters,6,4,2604.54,0.3725,0.0,0.25,2,1.0,1.0,17,1,0,40,medium,0
CUST01610,Discount hunters,69,4,2593.45,0.34750000000000003,0.0,0.25,2,0.0,0.0,4,1,12,12,medium,0
CUST02399,Discount hunters,276,4,2579.22,0.36,0.0,0.0,3,0.0,0.0,1,1,60,25,high,1
CUST01252,Discount hunters,38,4,2575.58,0.365,0.0,0.0,4,0.0,0.0,1,0,18,0,medium,1
CUST00888,Discount hunters,108,3,2556.74,0.3666666666666667,0.0,0.0,3,0.0,0.0,0,0,23,0,high,1
CUST00005,Discount hunters,38,4,2550.91,0.4425,0.0,0.0,2,0.0,0.0,18,1,9,18,medium,0
CUST01540,Discount hunters,195,3,2546.85,0.36333333333333334,0.0,0.3333333333333333,1,0.0,0.0,4,0,29,18,high,1
CUST00302,Discount hunters,148,4,2534.0,0.3975,0.0,0.25,3,0.0,0.0,4,1,27,0,high,1
CUST02077,Discount hunters,78,5,2528.43,0.346,0.0,0.0,3,0.0,0.0,3,0,27,18,high,1
CUST00074,Discount hunters,7,4,2523.65,0.39,0.0,0.25,4,1.0,1.0,14,1,22,40,medium,0
CUST02276,Discount hunters,265,2,2509.86,0.4,0.0,0.0,2,0.0,0.0,1,0,50,25,high,0
CUST02178,Discount hunters,36,4,2493.7200000000003,0.41000000000000003,0.0,0.25,3,1.0,1.0,9,1,11,0,medium,0
CUST00335,Discount hunters,148,3,2480.1,0.38999999999999996,0.0,0.0,2,0.0,0.0,7,0,22,12,high,0
CUST00750,Discount hunters,49,3,2474.98,0.36333333333333334,0.0,0.0,2,0.0,0.0,8,1,4,18,medium,0
CUST02205,Discount hunters,236,2,2473.31,0.385,0.0,0.0,2,0.0,0.0,3,0,43,40,high,0
CUST01254,Discount hunters,76,2,2465.71,0.44499999999999995,0.0,0.0,1,1.0,1.0,3,0,4,12,high,0
CUST00793,Discount hunters,113,3,2463.2,0.39666666666666667,0.0,0.0,3,0.0,0.0,1,0,4,25,high,1
CUST00837,Discount hunters,15,3,2428.7799999999997,0.38666666666666666,0.0,0.0,2,0.0,0.0,7,0,8,18,low,0
CUST01451,Discount hunters,34,2,2411.76,0.43,0.0,0.0,2,1.0,1.0,13,1,7,12,medium,0
CUST01546,Discount hunters,22,5,2407.6499999999996,0.376,0.0,0.0,4,2.0,0.5,4,1,0,25,medium,0
CUST02161,Discount hunters,153,3,2402.2799999999997,0.36999999999999994,0.0,0.0,2,0.0,0.0,1,0,41,40,high,1
CUST01433,Discount hunters,108,4,2386.67,0.37,0.0,0.25,3,0.0,0.0,8,1,36,12,high,1
CUST02225,Discount hunters,251,6,2353.84,0.41,0.0,0.3333333333333333,3,0.0,0.0,3,0,45,40,high,0
CUST00930,Discount hunters,59,4,2336.4900000000002,0.355,0.0,0.25,3,1.0,1.0,9,1,8,25,medium,0
CUST02227,Discount hunters,28,4,2320.84,0.41250000000000003,0.0,0.0,3,1.0,1.0,4,0,14,18,medium,1
CUST01424,Discount hunters,93,1,2318.97,0.43,0.0,0.0,1,0.0,0.0,3,0,24,18,high,0
CUST00299,Discount hunters,343,4,2302.1800000000003,0.4175,0.0,0.25,3,0.0,0.0,0,0,60,12,high,1
CUST00850,Discount hunters,7,2,2278.0299999999997,0.355,0.0,0.5,2,1.0,1.0,5,1,4,18,medium,1
CUST00300,Discount hunters,5,4,2276.6099999999997,0.3725,0.0,0.0,2,0.0,0.0,5,0,1,18,low,0
CUST02099,Discount hunters,107,3,2275.89,0.36000000000000004,0.0,0.0,3,0.0,0.0,2,0,25,40,high,1
CUST00893,Discount hunters,99,2,2269.27,0.34,0.0,0.0,1,0.0,0.0,5,0,37,25,high,1
CUST01626,Discount hunters,28,4,2267.6099999999997,0.34750000000000003,0.0,0.0,4,0.0,0.0,6,1,1,0,low,1
CUST01155,Discount hunters,1,4,2257.0899999999997,0.3875,0.0,0.5,3,2.0,1.0,12,1,5,0,medium,0
CUST02325,Discount hunters,14,5,2255.7400000000002,0.354,0.0,0.2,4,0.0,0.0,12,1,0,0,low,0
CUST02216,Discount hunters,90,3,2218.09,0.3466666666666667,0.0,0.3333333333333333,2,1.0,1.0,4,1,16,12,high,1
CUST02183,Discount hunters,51,2,2206.5,0.36,0.0,0.0,2,0.0,0.0,2,0,0,12,medium,1
CUST00699,Discount hunters,47,4,2191.5099999999998,0.3825,0.0,0.0,4,0.0,0.0,15,0,20,25,medium,0
CUST00482,Discount hunters,32,4,2177.14,0.35,0.0,0.0,3,0.0,0.0,15,1,19,25,low,0
CUST00334,Discount hunters,85,3,2170.31,0.35666666666666663,0.0,0.3333333333333333,1,1.0,1.0,2,0,29,12,high,1
CUST00725,Discount hunters,141,3,2162.5,0.37333333333333335,0.0,0.0,3,0.0,0.0,0,0,37,18,high,1
CUST01156,Discount hunters,7,4,2151.96,0.3775,0.0,0.0,3,0.0,0.0,5,1,5,18,low,0
CUST00033,Discount hunters,12,4,2128.09,0.405,0.0,0.5,4,1.0,1.0,7,1,7,12,medium,0
CUST00612,Discount hunters,48,2,2120.98,0.35,0.0,0.0,2,0.0,0.0,9,1,1,40,medium,1
CUST00307,Discount hunters,32,3,2114.17,0.42333333333333334,0.0,0.3333333333333333,3,1.0,1.0,0,0,13,25,high,1
CUST00038,Discount hunters,51,4,2104.61,0.355,0.0,0.0,4,1.0,0.0,5,0,14,25,medium,0
CUST02042,Discount hunters,68,4,2102.49,0.35,0.0,0.0,3,1.0,1.0,6,1,0,40,medium,0
CUST00268,Discount hunters,9,3,2097.02,0.4166666666666667,0.0,0.0,3,1.0,1.0,6,1,8,18,medium,0
CUST01803,Discount hunters,104,3,2088.76,0.3566666666666667,0.0,0.0,3,0.0,0.0,1,0,15,12,high,0
CUST01664,Discount hunters,75,3,2080.54,0.37000000000000005,0.0,0.0,2,0.0,0.0,20,3,4,12,medium,1
CUST02362,Discount hunters,20,2,2072.46,0.36,0.0,0.0,2,0.0,0.0,4,0,12,25,low,0
CUST01104,Discount hunters,99,4,2069.01,0.3875,0.0,0.0,3,0.0,0.0,8,0,34,40,high,0
CUST00332,Discount hunters,24,2,2059.8,0.375,0.0,0.5,1,2.0,1.0,0,0,6,0,medium,0
CUST00834,Discount hunters,2,4,2049.66,0.48,0.0,0.0,3,0.0,0.0,6,0,6,0,low,0
CUST00122,Discount hunters,106,2,2048.93,0.36,0.0,0.0,2,0.0,0.0,10,1,30,18,high,1
CUST00286,Discount hunters,369,2,2027.25,0.395,0.0,0.0,2,0.0,0.0,1,1,60,12,high,1
CUST00155,Discount hunters,2,3,2024.8,0.39666666666666667,0.0,0.0,2,0.0,0.0,6,1,11,12,low,0
CUST02308,Discount hunters,116,3,2021.26,0.37333333333333335,0.0,0.0,2,0.0,0.0,0,0,22,0,high,1
CUST00889,Discount hunters,44,3,2012.98,0.3866666666666667,0.0,0.3333333333333333,3,0.0,0.0,2,0,11,40,medium,1
CUST00295,Discount hunters,16,2,2000.29,0.53,0.0,0.0,1,0.0,0.0,2,0,5,25,low,0
CUST02377,Discount hunters,32,2,1996.9699999999998,0.445,0.0,0.0,1,0.0,0.0,9,0,17,12,low,0
CUST01759,Discount hunters,89,2,1973.57,0.38,0.0,0.0,2,0.0,0.0,3,1,21,12,high,1
CUST00735,Discount hunters,12,4,1973.4,0.47000000000000003,0.0,0.0,1,0.0,0.0,1,0,0,40,low,0
CUST00090,Discount hunters,80,4,1966.31,0.375,0.0,0.0,3,0.0,0.0,5,1,36,0,high,0
CUST00061,Discount hunters,14,4,1966.0900000000001,0.41,0.0,0.0,4,1.0,1.0,4,1,15,18,medium,0
CUST00032,Discount hunters,33,3,1948.75,0.3666666666666667,0.0,0.0,3,0.0,0.0,12,1,13,40,low,0
CUST02038,Discount hunters,262,3,1941.74,0.3933333333333333,0.0,0.0,2,0.0,0.0,3,1,57,25,high,1
CUST00452,Discount hunters,256,6,1929.85,0.38999999999999996,0.0,0.0,3,0.0,0.0,2,0,53,40,high,1
CUST00953,Discount hunters,9,3,1925.94,0.38999999999999996,0.0,0.3333333333333333,3,0.0,0.0,5,1,0,40,low,0
CUST00041,Discount hunters,54,4,1911.8600000000001,0.3475,0.0,0.0,3,0.0,0.0,5,0,22,18,medium,1
CUST01494,Discount hunters,265,4,1888.54,0.3825,0.0,0.0,3,0.0,0.0,1,0,56,25,high,1
CUST00337,Discount hunters,7,2,1887.73,0.385,0.0,0.0,2,1.0,0.0,2,1,9,40,medium,1
CUST00469,Discount hunters,19,3,1886.95,0.4533333333333333,0.0,0.0,1,0.0,0.0,8,0,5,40,low,0
CUST00142,Discount hunters,169,5,1880.0,0.4,0.0,0.0,4,0.0,0.0,2,0,41,40,high,1
CUST02057,Discount hunters,3,2,1878.1,0.365,0.0,0.0,2,0.0,0.0,10,0,0,12,low,0
CUST01205,Discount hunters,262,4,1861.62,0.4175,0.0,0.0,3,0.0,0.0,1,0,38,12,high,1
CUST02392,Discount hunters,96,3,1858.71,0.36000000000000004,0.0,0.0,2,0.0,0.0,2,0,20,40,high,1
CUST00692,Discount hunters,58,3,1850.73,0.37333333333333335,0.0,0.0,1,0.0,0.0,0,0,16,12,high,1
CUST01794,Discount hunters,26,2,1843.9,0.44,0.0,0.0,2,0.0,0.0,8,1,0,18,low,0
CUST00260,Discount hunters,2,2,1820.81,0.395,0.0,0.0,1,0.0,0.0,7,0,7,12,low,0
CUST00913,Discount hunters,183,3,1818.9,0.37333333333333335,0.0,0.0,3,0.0,0.0,1,0,38,40,high,1
CUST00757,Discount hunters,8,3,1807.24,0.38000000000000006,0.0,0.0,2,0.0,0.0,4,1,0,12,low,0
CUST01650,Discount hunters,102,1,1797.67,0.41,0.0,0.0,1,0.0,0.0,9,1,21,0,high,0
CUST01061,Discount hunters,2,3,1789.86,0.43,0.0,0.0,3,0.0,0.0,11,3,0,25,low,0
CUST01085,Discount hunters,358,1,1786.06,0.35,0.0,0.0,1,0.0,0.0,1,1,60,40,high,1
CUST01479,Discount hunters,42,4,1777.74,0.4275,0.0,0.0,2,0.0,0.0,0,0,9,18,medium,0
CUST00591,Discount hunters,69,2,1767.15,0.36,0.0,0.0,2,0.0,0.0,2,0,11,0,medium,1
CUST00249,Discount hunters,162,3,1761.46,0.4066666666666667,0.0,0.0,2,0.0,0.0,5,1,31,12,high,1
CUST01628,Discount hunters,180,3,1760.35,0.3433333333333333,0.0,0.3333333333333333,2,0.0,0.0,4,0,25,12,high,1
CUST01790,Discount hunters,40,3,1750.7,0.35666666666666663,0.0,0.0,2,0.0,0.0,1,0,12,0,medium,1
CUST00036,Discount hunters,27,4,1737.33,0.365,0.0,0.25,4,1.0,1.0,0,0,14,18,medium,1
CUST01187,Discount hunters,26,3,1729.96,0.39666666666666667,0.0,0.0,3,1.0,1.0,3,0,13,12,medium,0
CUST00736,Discount hunters,66,3,1727.68,0.35333333333333333,0.0,0.0,3,0.0,0.0,3,0,15,12,medium,1
CUST00128,Discount hunters,19,2,1716.68,0.42000000000000004,0.0,0.0,1,0.0,0.0,15,4,0,0,low,0
